,asin,data_date,ordered_units
24841,B089SGRVBJ,2020-06-23,7
24842,B089SGRVBJ,2020-06-24,3
24843,B089SGRVBJ,2020-06-25,6
24844,B089SGRVBJ,2020-06-26,6
24845,B089SGRVBJ,2020-06-27,5
24846,B089SGRVBJ,2020-06-28,24
24847,B089SGRVBJ,2020-06-29,7
24848,B089SGRVBJ,2020-06-30,5
24849,B089SGRVBJ,2020-07-01,7
24850,B089SGRVBJ,2020-07-02,6
24851,B089SGRVBJ,2020-07-03,7
24852,B089SGRVBJ,2020-07-04,9
24853,B089SGRVBJ,2020-07-05,4
24854,B089SGRVBJ,2020-07-06,3
24855,B089SGRVBJ,2020-07-07,4
24856,B089SGRVBJ,2020-07-08,14
24857,B089SGRVBJ,2020-07-09,10
24858,B089SGRVBJ,2020-07-10,13
24859,B089SGRVBJ,2020-07-11,2
24860,B089SGRVBJ,2020-07-12,8
24861,B089SGRVBJ,2020-07-13,4
24862,B089SGRVBJ,2020-07-14,17
24863,B089SGRVBJ,2020-07-15,13
24864,B089SGRVBJ,2020-07-16,12
24865,B089SGRVBJ,2020-07-17,10
24866,B089SGRVBJ,2020-07-18,9
24867,B089SGRVBJ,2020-07-19,10
24868,B089SGRVBJ,2020-07-20,17
24869,B089SGRVBJ,2020-07-21,13
24870,B089SGRVBJ,2020-07-22,11
24871,B089SGRVBJ,2020-07-23,12
24872,B089SGRVBJ,2020-07-24,8
24873,B089SGRVBJ,2020-07-25,4
24874,B089SGRVBJ,2020-07-26,11
24875,B089SGRVBJ,2020-07-27,16
24876,B089SGRVBJ,2020-07-28,13
24877,B089SGRVBJ,2020-07-29,8
24878,B089SGRVBJ,2020-07-30,12
24879,B089SGRVBJ,2020-07-31,27
24880,B089SGRVBJ,2020-08-01,20
24881,B089SGRVBJ,2020-08-02,24
24882,B089SGRVBJ,2020-08-03,22
24883,B089SGRVBJ,2020-08-04,30
24884,B089SGRVBJ,2020-08-05,12
24885,B089SGRVBJ,2020-08-06,9
24886,B089SGRVBJ,2020-08-07,7
24887,B089SGRVBJ,2020-08-08,10
24888,B089SGRVBJ,2020-08-09,6
24889,B089SGRVBJ,2020-08-10,12
24890,B089SGRVBJ,2020-08-11,3
24891,B089SGRVBJ,2020-08-12,5
24892,B089SGRVBJ,2020-08-13,5
24893,B089SGRVBJ,2020-08-14,4
24894,B089SGRVBJ,2020-08-15,5
24895,B089SGRVBJ,2020-08-16,5
24896,B089SGRVBJ,2020-08-17,3
24897,B089SGRVBJ,2020-08-18,6
24898,B089SGRVBJ,2020-08-19,5
24899,B089SGRVBJ,2020-08-20,1
24900,B089SGRVBJ,2020-08-21,5
24901,B089SGRVBJ,2020-08-22,3
24902,B089SGRVBJ,2020-08-23,3
24903,B089SGRVBJ,2020-08-24,2
24904,B089SGRVBJ,2020-08-25,10
24905,B089SGRVBJ,2020-08-26,3
24906,B089SGRVBJ,2020-08-27,7
24907,B089SGRVBJ,2020-08-28,4
24908,B089SGRVBJ,2020-08-29,2
24909,B089SGRVBJ,2020-08-30,5
24910,B089SGRVBJ,2020-08-31,9
24911,B089SGRVBJ,2020-09-01,17
24912,B089SGRVBJ,2020-09-02,9
24913,B089SGRVBJ,2020-09-03,5
24914,B089SGRVBJ,2020-09-04,3
24915,B089SGRVBJ,2020-09-05,2
24916,B089SGRVBJ,2020-09-06,3
24917,B089SGRVBJ,2020-09-07,4
24918,B089SGRVBJ,2020-09-08,10
24919,B089SGRVBJ,2020-09-09,8
24920,B089SGRVBJ,2020-09-10,4
24921,B089SGRVBJ,2020-09-11,11
24922,B089SGRVBJ,2020-09-12,8
24923,B089SGRVBJ,2020-09-13,11
24924,B089SGRVBJ,2020-09-14,10
24925,B089SGRVBJ,2020-09-15,9
24926,B089SGRVBJ,2020-09-16,17
24927,B089SGRVBJ,2020-09-17,6
24928,B089SGRVBJ,2020-09-18,8
24929,B089SGRVBJ,2020-09-19,8
24930,B089SGRVBJ,2020-09-20,12
24931,B089SGRVBJ,2020-09-21,14
24932,B089SGRVBJ,2020-09-22,8
24933,B089SGRVBJ,2020-09-23,9
24934,B089SGRVBJ,2020-09-24,9
24935,B089SGRVBJ,2020-09-25,5
24936,B089SGRVBJ,2020-09-26,6
24937,B089SGRVBJ,2020-09-27,9
24938,B089SGRVBJ,2020-09-28,5
24939,B089SGRVBJ,2020-09-29,2
24940,B089SGRVBJ,2020-09-30,0
24941,B089SGRVBJ,2020-10-01,0
24942,B089SGRVBJ,2020-10-02,2
24943,B089SGRVBJ,2020-10-03,4
24944,B089SGRVBJ,2020-10-04,3
24945,B089SGRVBJ,2020-10-05,15
24946,B089SGRVBJ,2020-10-06,6
24947,B089SGRVBJ,2020-10-07,2
24948,B089SGRVBJ,2020-10-08,0
24949,B089SGRVBJ,2020-10-09,5
24950,B089SGRVBJ,2020-10-10,6
24951,B089SGRVBJ,2020-10-11,12
24952,B089SGRVBJ,2020-10-12,7
24953,B089SGRVBJ,2020-10-13,14
24954,B089SGRVBJ,2020-10-14,9
24955,B089SGRVBJ,2020-10-15,8
24956,B089SGRVBJ,2020-10-16,4
24957,B089SGRVBJ,2020-10-17,5
24958,B089SGRVBJ,2020-10-18,27
24959,B089SGRVBJ,2020-10-19,11
24960,B089SGRVBJ,2020-10-20,4
24961,B089SGRVBJ,2020-10-21,13
24962,B089SGRVBJ,2020-10-22,10
24963,B089SGRVBJ,2020-10-23,19
24964,B089SGRVBJ,2020-10-24,10
24965,B089SGRVBJ,2020-10-25,17
24966,B089SGRVBJ,2020-10-26,17
24967,B089SGRVBJ,2020-10-27,31
24968,B089SGRVBJ,2020-10-28,27
24969,B089SGRVBJ,2020-10-29,27
24970,B089SGRVBJ,2020-10-30,17
24971,B089SGRVBJ,2020-10-31,24
24972,B089SGRVBJ,2020-11-01,15
24973,B089SGRVBJ,2020-11-02,29
24974,B089SGRVBJ,2020-11-03,14
24975,B089SGRVBJ,2020-11-04,16
24976,B089SGRVBJ,2020-11-05,23
24977,B089SGRVBJ,2020-11-06,17
24978,B089SGRVBJ,2020-11-07,14
24979,B089SGRVBJ,2020-11-08,20
24980,B089SGRVBJ,2020-11-09,20
24981,B089SGRVBJ,2020-11-10,17
24982,B089SGRVBJ,2020-11-11,29
24983,B089SGRVBJ,2020-11-12,27
24984,B089SGRVBJ,2020-11-13,26
24985,B089SGRVBJ,2020-11-14,26
24986,B089SGRVBJ,2020-11-15,26
24987,B089SGRVBJ,2020-11-16,32
24988,B089SGRVBJ,2020-11-17,35
24989,B089SGRVBJ,2020-11-18,36
24990,B089SGRVBJ,2020-11-19,42
24991,B089SGRVBJ,2020-11-20,43
24992,B089SGRVBJ,2020-11-21,63
24993,B089SGRVBJ,2020-11-22,74
24994,B089SGRVBJ,2020-11-23,60
24995,B089SGRVBJ,2020-11-24,49
24996,B089SGRVBJ,2020-11-25,49
24997,B089SGRVBJ,2020-11-26,61
24998,B089SGRVBJ,2020-11-27,172
24999,B089SGRVBJ,2020-11-28,80
25000,B089SGRVBJ,2020-11-29,114
25001,B089SGRVBJ,2020-11-30,221
25002,B089SGRVBJ,2020-12-01,151
25003,B089SGRVBJ,2020-12-02,207
25004,B089SGRVBJ,2020-12-03,213
25005,B089SGRVBJ,2020-12-04,273
25006,B089SGRVBJ,2020-12-05,339
25007,B089SGRVBJ,2020-12-06,341
25008,B089SGRVBJ,2020-12-07,669
25009,B089SGRVBJ,2020-12-08,817
25010,B089SGRVBJ,2020-12-09,850
25011,B089SGRVBJ,2020-12-10,1022
25012,B089SGRVBJ,2020-12-11,1176
25013,B089SGRVBJ,2020-12-12,1384
25014,B089SGRVBJ,2020-12-13,1813
25015,B089SGRVBJ,2020-12-14,2153
25016,B089SGRVBJ,2020-12-15,1741
25017,B089SGRVBJ,2020-12-16,534
25018,B089SGRVBJ,2020-12-17,588
25019,B089SGRVBJ,2020-12-18,381
25020,B089SGRVBJ,2020-12-19,325
25021,B089SGRVBJ,2020-12-20,123
25022,B089SGRVBJ,2020-12-21,261
25023,B089SGRVBJ,2020-12-22,74
25024,B089SGRVBJ,2020-12-23,149
25025,B089SGRVBJ,2020-12-24,98
25026,B089SGRVBJ,2020-12-25,140
25027,B089SGRVBJ,2020-12-26,151
25028,B089SGRVBJ,2020-12-27,101
25029,B089SGRVBJ,2020-12-28,105
25030,B089SGRVBJ,2020-12-29,94
25031,B089SGRVBJ,2020-12-30,45
25032,B089SGRVBJ,2020-12-31,5
25033,B089SGRVBJ,2021-01-01,2
25034,B089SGRVBJ,2021-01-02,-1
25035,B089SGRVBJ,2021-01-03,0
25036,B089SGRVBJ,2021-01-04,9
25037,B089SGRVBJ,2021-01-05,-1
25038,B089SGRVBJ,2021-01-06,-1
25039,B089SGRVBJ,2021-01-07,36
25040,B089SGRVBJ,2021-01-08,38
25041,B089SGRVBJ,2021-01-09,37
25042,B089SGRVBJ,2021-01-10,37
25043,B089SGRVBJ,2021-01-11,42
25044,B089SGRVBJ,2021-01-12,28
25045,B089SGRVBJ,2021-01-13,36
25046,B089SGRVBJ,2021-01-14,42
25047,B089SGRVBJ,2021-01-15,23
25048,B089SGRVBJ,2021-01-16,39
25049,B089SGRVBJ,2021-01-17,53
25050,B089SGRVBJ,2021-01-18,59
25051,B089SGRVBJ,2021-01-19,60
25052,B089SGRVBJ,2021-01-20,59
25053,B089SGRVBJ,2021-01-21,68
25054,B089SGRVBJ,2021-01-22,58
25055,B089SGRVBJ,2021-01-23,49
25056,B089SGRVBJ,2021-01-24,61
25057,B089SGRVBJ,2021-01-25,57
25058,B089SGRVBJ,2021-01-26,73
25059,B089SGRVBJ,2021-01-28,72
25060,B089SGRVBJ,2021-01-29,59
25061,B089SGRVBJ,2021-01-30,50
25062,B089SGRVBJ,2021-02-02,79
25063,B089SGRVBJ,2021-02-04,93
25064,B089SGRVBJ,2021-02-05,55
25065,B089SGRVBJ,2021-02-06,70
25066,B089SGRVBJ,2021-02-07,58
25067,B089SGRVBJ,2021-02-08,86
25068,B089SGRVBJ,2021-02-09,106
25069,B089SGRVBJ,2021-02-10,88
25070,B089SGRVBJ,2021-02-11,71
25071,B089SGRVBJ,2021-02-12,71
25072,B089SGRVBJ,2021-02-13,74
25073,B089SGRVBJ,2021-02-14,76
25074,B089SGRVBJ,2021-02-15,69
25075,B089SGRVBJ,2021-02-16,63
25076,B089SGRVBJ,2021-02-17,78
25077,B089SGRVBJ,2021-02-18,67
25078,B089SGRVBJ,2021-02-19,69
25079,B089SGRVBJ,2021-02-20,64
25080,B089SGRVBJ,2021-02-21,46
25081,B089SGRVBJ,2021-02-22,68
25082,B089SGRVBJ,2021-02-23,71
25083,B089SGRVBJ,2021-02-24,74
25084,B089SGRVBJ,2021-02-25,63
25085,B089SGRVBJ,2021-02-26,75
25086,B089SGRVBJ,2021-02-27,53
25087,B089SGRVBJ,2021-02-28,49
25088,B089SGRVBJ,2021-03-01,71
25089,B089SGRVBJ,2021-03-02,57
25090,B089SGRVBJ,2021-03-03,65
25091,B089SGRVBJ,2021-03-04,55
25092,B089SGRVBJ,2021-03-05,56
25093,B089SGRVBJ,2021-03-06,58
25094,B089SGRVBJ,2021-03-07,41
25095,B089SGRVBJ,2021-03-08,46
25096,B089SGRVBJ,2021-03-09,41
25097,B089SGRVBJ,2021-03-10,38
25098,B089SGRVBJ,2021-03-11,59
25099,B089SGRVBJ,2021-03-12,40
25100,B089SGRVBJ,2021-03-13,53
25101,B089SGRVBJ,2021-03-14,47
25102,B089SGRVBJ,2021-03-15,72
25103,B089SGRVBJ,2021-03-16,58
25104,B089SGRVBJ,2021-03-17,50
25105,B089SGRVBJ,2021-03-18,83
25106,B089SGRVBJ,2021-03-19,39
25107,B089SGRVBJ,2021-03-20,39
25108,B089SGRVBJ,2021-03-21,45
25109,B089SGRVBJ,2021-03-22,46
25110,B089SGRVBJ,2021-03-23,48
25111,B089SGRVBJ,2021-03-24,46
25112,B089SGRVBJ,2021-03-25,32
25113,B089SGRVBJ,2021-03-26,35
25114,B089SGRVBJ,2021-03-27,29
25115,B089SGRVBJ,2021-03-28,36
25116,B089SGRVBJ,2021-03-29,28
25117,B089SGRVBJ,2021-03-30,38
25118,B089SGRVBJ,2021-03-31,45
25119,B089SGRVBJ,2021-04-01,51
25120,B089SGRVBJ,2021-04-02,33
25121,B089SGRVBJ,2021-04-03,31
25122,B089SGRVBJ,2021-04-04,29
25123,B089SGRVBJ,2021-04-05,28
25124,B089SGRVBJ,2021-04-06,25
25125,B089SGRVBJ,2021-04-07,65
25126,B089SGRVBJ,2021-04-08,27
25127,B089SGRVBJ,2021-04-09,19
25128,B089SGRVBJ,2021-04-10,25
25129,B089SGRVBJ,2021-04-11,24
25130,B089SGRVBJ,2021-04-12,35
25131,B089SGRVBJ,2021-04-13,28
25132,B089SGRVBJ,2021-04-14,32
25133,B089SGRVBJ,2021-04-15,28
25134,B089SGRVBJ,2021-04-16,22
25135,B089SGRVBJ,2021-04-17,26
25136,B089SGRVBJ,2021-04-18,25
25137,B089SGRVBJ,2021-04-19,40
25138,B089SGRVBJ,2021-04-20,36
25139,B089SGRVBJ,2021-04-21,48
25140,B089SGRVBJ,2021-04-22,40
25141,B089SGRVBJ,2021-04-23,30
25142,B089SGRVBJ,2021-04-24,36
25143,B089SGRVBJ,2021-04-25,48
25144,B089SGRVBJ,2021-04-26,44
25145,B089SGRVBJ,2021-04-27,35
25146,B089SGRVBJ,2021-04-28,53
25147,B089SGRVBJ,2021-04-29,49
25148,B089SGRVBJ,2021-04-30,45
25149,B089SGRVBJ,2021-05-01,38
25150,B089SGRVBJ,2021-05-02,56
25151,B089SGRVBJ,2021-05-03,92
25152,B089SGRVBJ,2021-05-04,84
25153,B089SGRVBJ,2021-05-05,103
25154,B089SGRVBJ,2021-05-06,90
25155,B089SGRVBJ,2021-05-07,64
25156,B089SGRVBJ,2021-05-08,56
25157,B089SGRVBJ,2021-05-09,37
25158,B089SGRVBJ,2021-05-10,35
25159,B089SGRVBJ,2021-05-11,33
25160,B089SGRVBJ,2021-05-12,26
25161,B089SGRVBJ,2021-05-13,22
25162,B089SGRVBJ,2021-05-14,26
25163,B089SGRVBJ,2021-05-15,17
25164,B089SGRVBJ,2021-05-16,23
25165,B089SGRVBJ,2021-05-17,24
25166,B089SGRVBJ,2021-05-18,18
25167,B089SGRVBJ,2021-05-19,26
25168,B089SGRVBJ,2021-05-20,22
25169,B089SGRVBJ,2021-05-21,10
25170,B089SGRVBJ,2021-05-22,22
25171,B089SGRVBJ,2021-05-23,21
25172,B089SGRVBJ,2021-05-24,28
25173,B089SGRVBJ,2021-05-25,16
25174,B089SGRVBJ,2021-05-26,14
25175,B089SGRVBJ,2021-05-27,25
25176,B089SGRVBJ,2021-05-28,19
25177,B089SGRVBJ,2021-05-29,15
25178,B089SGRVBJ,2021-05-30,11
25179,B089SGRVBJ,2021-05-31,16
25180,B089SGRVBJ,2021-06-01,19
25181,B089SGRVBJ,2021-06-02,9
25182,B089SGRVBJ,2021-06-03,11
25183,B089SGRVBJ,2021-06-04,19
25184,B089SGRVBJ,2021-06-05,14
25185,B089SGRVBJ,2021-06-06,16
25186,B089SGRVBJ,2021-06-07,16
25187,B089SGRVBJ,2021-06-08,18
25188,B089SGRVBJ,2021-06-09,35
25189,B089SGRVBJ,2021-06-10,16
25190,B089SGRVBJ,2021-06-11,25
25191,B089SGRVBJ,2021-06-12,27
25192,B089SGRVBJ,2021-06-13,24
25193,B089SGRVBJ,2021-06-14,21
25194,B089SGRVBJ,2021-06-15,26
25195,B089SGRVBJ,2021-06-16,24
25196,B089SGRVBJ,2021-06-17,28
25197,B089SGRVBJ,2021-06-18,23
25198,B089SGRVBJ,2021-06-19,11
25199,B089SGRVBJ,2021-06-20,9
25200,B089SGRVBJ,2021-06-21,91
25201,B089SGRVBJ,2021-06-22,90
25202,B089SGRVBJ,2021-06-23,18
25203,B089SGRVBJ,2021-06-24,-12
25204,B089SGRVBJ,2021-06-25,0
25205,B089SGRVBJ,2021-06-26,0
25206,B089SGRVBJ,2021-06-27,0
25207,B089SGRVBJ,2021-06-28,0
25208,B089SGRVBJ,2021-06-29,0
25209,B089SGRVBJ,2021-06-30,0
25210,B089SGRVBJ,2021-07-01,0
25211,B089SGRVBJ,2021-07-02,0
25212,B089SGRVBJ,2021-07-03,0
25213,B089SGRVBJ,2021-07-04,0
25214,B089SGRVBJ,2021-07-05,1
25215,B089SGRVBJ,2021-07-06,13
25216,B089SGRVBJ,2021-07-07,11
25217,B089SGRVBJ,2021-07-08,15
25218,B089SGRVBJ,2021-07-09,12
25219,B089SGRVBJ,2021-07-10,9
25220,B089SGRVBJ,2021-07-11,17
25221,B089SGRVBJ,2021-07-12,25
25222,B089SGRVBJ,2021-07-13,25
25223,B089SGRVBJ,2021-07-14,16
25224,B089SGRVBJ,2021-07-15,20
25225,B089SGRVBJ,2021-07-16,18
25226,B089SGRVBJ,2021-07-17,15
25227,B089SGRVBJ,2021-07-18,12
25228,B089SGRVBJ,2021-07-19,26
25229,B089SGRVBJ,2021-07-20,16
25230,B089SGRVBJ,2021-07-21,13
25231,B089SGRVBJ,2021-07-22,18
25232,B089SGRVBJ,2021-07-23,13
25233,B089SGRVBJ,2021-07-24,11
25234,B089SGRVBJ,2021-07-25,12
25235,B089SGRVBJ,2021-07-26,15
25236,B089SGRVBJ,2021-07-27,15
25237,B089SGRVBJ,2021-07-28,13
25238,B089SGRVBJ,2021-07-29,18
25239,B089SGRVBJ,2021-07-30,11
25240,B089SGRVBJ,2021-07-31,13
25241,B089SGRVBJ,2021-08-01,8
25242,B089SGRVBJ,2021-08-02,13
25243,B089SGRVBJ,2021-08-03,13
25244,B089SGRVBJ,2021-08-04,24
25245,B089SGRVBJ,2021-08-05,21
25246,B089SGRVBJ,2021-08-06,20
25247,B089SGRVBJ,2021-08-07,12
25248,B089SGRVBJ,2021-08-08,28
25249,B089SGRVBJ,2021-08-09,28
25250,B089SGRVBJ,2021-08-10,29
25251,B089SGRVBJ,2021-08-11,25
25252,B089SGRVBJ,2021-08-12,24
25253,B089SGRVBJ,2021-08-13,31
25254,B089SGRVBJ,2021-08-14,34
25255,B089SGRVBJ,2021-08-15,28
25256,B089SGRVBJ,2021-08-16,29
25257,B089SGRVBJ,2021-08-17,32
25258,B089SGRVBJ,2021-08-18,22
25259,B089SGRVBJ,2021-08-19,40
25260,B089SGRVBJ,2021-08-20,38
25261,B089SGRVBJ,2021-08-21,22
25262,B089SGRVBJ,2021-08-22,27
25263,B089ZT66H9,2020-11-05,1
25264,B089ZT66H9,2020-11-06,4
25265,B089ZT66H9,2020-11-07,2
25266,B089ZT66H9,2020-11-08,4
25267,B089ZT66H9,2020-11-09,2
25268,B089ZT66H9,2020-11-10,3
25269,B089ZT66H9,2020-11-11,5
25270,B089ZT66H9,2020-11-12,9
25271,B089ZT66H9,2020-11-13,2
25272,B089ZT66H9,2020-11-14,1
25273,B089ZT66H9,2020-11-15,6
25274,B089ZT66H9,2020-11-16,4
25275,B089ZT66H9,2020-11-17,9
25276,B089ZT66H9,2020-11-18,12
25277,B089ZT66H9,2020-11-19,10
25278,B089ZT66H9,2020-11-20,17
25279,B089ZT66H9,2020-11-21,18
25280,B089ZT66H9,2020-11-22,31
25281,B089ZT66H9,2020-11-23,20
25282,B089ZT66H9,2020-11-24,27
25283,B089ZT66H9,2020-11-25,24
25284,B089ZT66H9,2020-11-26,22
25285,B089ZT66H9,2020-11-27,70
25286,B089ZT66H9,2020-11-28,12
25287,B089ZT66H9,2020-11-29,13
25288,B089ZT66H9,2020-11-30,90
25289,B089ZT66H9,2020-12-01,43
25290,B089ZT66H9,2020-12-02,31
25291,B089ZT66H9,2020-12-03,33
25292,B089ZT66H9,2020-12-04,38
25293,B089ZT66H9,2020-12-05,37
25294,B089ZT66H9,2020-12-06,42
25295,B089ZT66H9,2020-12-07,42
25296,B089ZT66H9,2020-12-08,54
25297,B089ZT66H9,2020-12-09,2
25298,B089ZT66H9,2020-12-10,29
25299,B089ZT66H9,2020-12-11,45
25300,B089ZT66H9,2020-12-12,46
25301,B089ZT66H9,2020-12-13,25
25302,B089ZT66H9,2020-12-14,30
25303,B089ZT66H9,2020-12-15,32
25304,B089ZT66H9,2020-12-16,25
25305,B089ZT66H9,2020-12-17,17
25306,B089ZT66H9,2020-12-18,13
25307,B089ZT66H9,2020-12-19,25
25308,B089ZT66H9,2020-12-20,29
25309,B089ZT66H9,2020-12-21,40
25310,B089ZT66H9,2020-12-22,51
25311,B089ZT66H9,2020-12-23,28
25312,B089ZT66H9,2020-12-24,17
25313,B089ZT66H9,2020-12-25,25
25314,B089ZT66H9,2020-12-26,39
25315,B089ZT66H9,2020-12-27,52
25316,B089ZT66H9,2020-12-28,52
25317,B089ZT66H9,2020-12-29,46
25318,B089ZT66H9,2020-12-30,24
25319,B089ZT66H9,2020-12-31,55
25320,B089ZT66H9,2021-01-01,102
25321,B089ZT66H9,2021-01-02,66
25322,B089ZT66H9,2021-01-03,64
25323,B089ZT66H9,2021-01-04,39
25324,B089ZT66H9,2021-01-05,41
25325,B089ZT66H9,2021-01-06,30
25326,B089ZT66H9,2021-01-07,82
25327,B089ZT66H9,2021-01-08,69
25328,B089ZT66H9,2021-01-09,37
25329,B089ZT66H9,2021-01-10,48
25330,B089ZT66H9,2021-01-11,48
25331,B089ZT66H9,2021-01-12,32
25332,B089ZT66H9,2021-01-13,29
25333,B089ZT66H9,2021-01-14,38
25334,B089ZT66H9,2021-01-15,30
25335,B089ZT66H9,2021-01-16,35
25336,B089ZT66H9,2021-01-17,57
25337,B089ZT66H9,2021-01-18,42
25338,B089ZT66H9,2021-01-19,34
25339,B089ZT66H9,2021-01-20,21
25340,B089ZT66H9,2021-01-21,24
25341,B089ZT66H9,2021-01-22,18
25342,B089ZT66H9,2021-01-23,21
25343,B089ZT66H9,2021-01-24,20
25344,B089ZT66H9,2021-01-25,16
25345,B089ZT66H9,2021-01-26,33
25346,B089ZT66H9,2021-01-28,20
25347,B089ZT66H9,2021-01-29,27
25348,B089ZT66H9,2021-01-30,41
25349,B089ZT66H9,2021-02-02,16
25350,B089ZT66H9,2021-02-04,30
25351,B089ZT66H9,2021-02-05,26
25352,B089ZT66H9,2021-02-06,34
25353,B089ZT66H9,2021-02-07,32
25354,B089ZT66H9,2021-02-08,20
25355,B089ZT66H9,2021-02-09,21
25356,B089ZT66H9,2021-02-10,24
25357,B089ZT66H9,2021-02-11,27
25358,B089ZT66H9,2021-02-12,14
25359,B089ZT66H9,2021-02-13,23
25360,B089ZT66H9,2021-02-14,4
25361,B089ZT66H9,2021-02-15,2
25362,B089ZT66H9,2021-02-16,1
25363,B089ZT66H9,2021-02-17,1
25364,B089ZT66H9,2021-02-18,0
25365,B089ZT66H9,2021-02-19,1
25366,B089ZT66H9,2021-02-20,3
25367,B089ZT66H9,2021-02-21,2
25368,B089ZT66H9,2021-02-22,0
25369,B089ZT66H9,2021-02-23,2
25370,B089ZT66H9,2021-02-24,0
25371,B089ZT66H9,2021-02-25,1
25372,B089ZT66H9,2021-02-26,0
25373,B089ZT66H9,2021-02-27,0
25374,B089ZT66H9,2021-02-28,1
25375,B089ZT66H9,2021-03-01,3
25376,B089ZT66H9,2021-03-02,5
25377,B089ZT66H9,2021-03-03,8
25378,B089ZT66H9,2021-03-04,4
25379,B089ZT66H9,2021-03-05,6
25380,B089ZT66H9,2021-03-06,8
25381,B089ZT66H9,2021-03-07,10
25382,B089ZT66H9,2021-03-08,13
25383,B089ZT66H9,2021-03-09,8
25384,B089ZT66H9,2021-03-10,18
25385,B089ZT66H9,2021-03-11,12
25386,B089ZT66H9,2021-03-12,11
25387,B089ZT66H9,2021-03-13,14
25388,B089ZT66H9,2021-03-14,10
25389,B089ZT66H9,2021-03-15,10
25390,B089ZT66H9,2021-03-16,3
25391,B089ZT66H9,2021-03-17,14
25392,B089ZT66H9,2021-03-18,17
25393,B089ZT66H9,2021-03-19,9
25394,B089ZT66H9,2021-03-20,13
25395,B089ZT66H9,2021-03-21,24
25396,B089ZT66H9,2021-03-22,24
25397,B089ZT66H9,2021-03-23,18
25398,B089ZT66H9,2021-03-24,19
25399,B089ZT66H9,2021-03-25,10
25400,B089ZT66H9,2021-03-26,18
25401,B089ZT66H9,2021-03-27,21
25402,B089ZT66H9,2021-03-28,13
25403,B089ZT66H9,2021-03-29,7
25404,B089ZT66H9,2021-03-30,11
25405,B089ZT66H9,2021-03-31,16
25406,B089ZT66H9,2021-04-01,11
25407,B089ZT66H9,2021-04-02,19
25408,B089ZT66H9,2021-04-03,14
25409,B089ZT66H9,2021-04-04,9
25410,B089ZT66H9,2021-04-05,10
25411,B089ZT66H9,2021-04-06,11
25412,B089ZT66H9,2021-04-07,5
25413,B089ZT66H9,2021-04-08,16
25414,B089ZT66H9,2021-04-09,13
25415,B089ZT66H9,2021-04-10,11
25416,B089ZT66H9,2021-04-11,14
25417,B089ZT66H9,2021-04-12,15
25418,B089ZT66H9,2021-04-13,15
25419,B089ZT66H9,2021-04-14,17
25420,B089ZT66H9,2021-04-15,17
25421,B089ZT66H9,2021-04-16,12
25422,B089ZT66H9,2021-04-17,6
25423,B089ZT66H9,2021-04-18,14
25424,B089ZT66H9,2021-04-19,8
25425,B089ZT66H9,2021-04-20,17
25426,B089ZT66H9,2021-04-21,20
25427,B089ZT66H9,2021-04-22,12
25428,B089ZT66H9,2021-04-23,4
25429,B089ZT66H9,2021-04-24,3
25430,B089ZT66H9,2021-04-25,5
25431,B089ZT66H9,2021-04-26,4
25432,B089ZT66H9,2021-04-27,8
25433,B089ZT66H9,2021-04-28,6
25434,B089ZT66H9,2021-04-29,7
25435,B089ZT66H9,2021-04-30,10
25436,B089ZT66H9,2021-05-01,8
25437,B089ZT66H9,2021-05-02,11
25438,B089ZT66H9,2021-05-03,5
25439,B089ZT66H9,2021-05-04,9
25440,B089ZT66H9,2021-05-05,13
25441,B089ZT66H9,2021-05-06,10
25442,B089ZT66H9,2021-05-07,15
25443,B089ZT66H9,2021-05-08,13
25444,B089ZT66H9,2021-05-09,10
25445,B089ZT66H9,2021-05-10,14
25446,B089ZT66H9,2021-05-11,12
25447,B089ZT66H9,2021-05-12,5
25448,B089ZT66H9,2021-05-13,10
25449,B089ZT66H9,2021-05-14,6
25450,B089ZT66H9,2021-05-15,14
25451,B089ZT66H9,2021-05-16,9
25452,B089ZT66H9,2021-05-17,11
25453,B089ZT66H9,2021-05-18,1
25454,B089ZT66H9,2021-05-19,3
25455,B089ZT66H9,2021-05-20,6
25456,B089ZT66H9,2021-05-21,7
25457,B089ZT66H9,2021-05-22,6
25458,B089ZT66H9,2021-05-23,9
25459,B089ZT66H9,2021-05-24,5
25460,B089ZT66H9,2021-05-25,27
25461,B089ZT66H9,2021-05-26,35
25462,B089ZT66H9,2021-05-27,20
25463,B089ZT66H9,2021-05-28,37
25464,B089ZT66H9,2021-05-29,68
25465,B089ZT66H9,2021-05-30,69
25466,B089ZT66H9,2021-05-31,41
25467,B089ZT66H9,2021-06-01,12
25468,B089ZT66H9,2021-06-02,25
25469,B089ZT66H9,2021-06-03,14
25470,B089ZT66H9,2021-06-04,18
25471,B089ZT66H9,2021-06-05,19
25472,B089ZT66H9,2021-06-06,23
25473,B089ZT66H9,2021-06-07,23
25474,B089ZT66H9,2021-06-08,19
25475,B089ZT66H9,2021-06-09,27
25476,B089ZT66H9,2021-06-10,12
25477,B089ZT66H9,2021-06-11,19
25478,B089ZT66H9,2021-06-12,15
25479,B089ZT66H9,2021-06-13,37
25480,B089ZT66H9,2021-06-14,31
25481,B089ZT66H9,2021-06-15,40
25482,B089ZT66H9,2021-06-16,36
25483,B089ZT66H9,2021-06-17,23
25484,B089ZT66H9,2021-06-18,35
25485,B089ZT66H9,2021-06-19,18
